id_sch,name,address,dcode,dname,type,tel,fax,url,num_stu,room,teacher,lat,lng
3110012712,โรงเรียนวัดอัมพวา,111 แขวงบ้านช่างหล่อ เขตบางกอกน้อน,1020,บางกอกน้อย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2411 0548,0 2411 0548,http://watampawa.eu5.org/,133,8,12,13.74861449,100.4757143
3110012713,โรงเรียนวัดสุวรรณคีรี,796/1 แขวงอรุณอัมรินทร์ เขตบางกอกน้อย,1020,บางกอกน้อย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2424 0416,-,facebook.com/watsuwankeereeschool/,136,8,11,13.78083126,100.4681568
3110012714,โรงเรียนวัดดุสิตาราม,9/13 ซอยวัดดุสิตาราม ถนนสมเด็จพระปิ่นเกล้า แขวงอรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพ 10700,1020,บางกอกน้อย,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2424 0418,0 2424 0418,http://school.bangkok.go.th/watdusitaram/,261,15,19,13.76404812,100.4872045
3110012715,โรงเรียนวัดปฐมบุตรอิศราราม,197/1 ซอยจรัญสนิทวงศ์45 แขวงอรุณอัมรินทร์ เขตบางกอกน้อย,1020,บางกอกน้อย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2424 0415,0 2424 0415,facebook.com/pathombudissararam,108,8,12,13.77328645,100.4766921
3110011702,โรงเรียนพหลโยธิน (พ่วงเจริญอุปถัมภ์),9 ซอย 45 ถนนวิภาวดี รังสิต แขวงสนามบิน เขตดอนเมือง กทม 10210,1036,ดอนเมือง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2995 0026,0 2531 3005,facebook.com/โรงเรียนพหลโยธิน-พ่วงเจริญอุปถัมภ์-843777735681216/,651,24,36,13.94951409,100.6154473
3110012107,โรงเรียนพิชัยพัฒนา,87/82 ถ.เสรีไทย แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240,1027,บึงกุ่ม,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2378 1605,-,http://pichaipattana.thaischool1.in.th/,640,24,36,13.77332622,100.6565005
3110022504,โรงเรียนวัดสะแกงาม,20 ซอยสะแกงาม 28 ถนนพระราม 2 แขวงแสมดำ เขตบางขุนเทียน กทม 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2451 5672,-,www.sakaengam.com,1932,57,97,13.63381506,100.4193745
3110012506,โรงเรียนแก้วขำทับอุปถัมภ์,140 หมู่ 8 ซอย 23 ถนนบางขุนเทียน-ชายทะเล แขวงท่าข้าม เขตบางขุนเทียน กทม 10150,1021,บางขุนเทียน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2897 4377,-,facebook.com/kaewkhumtub,104,8,12,13.59327129,100.4492598
3110022508,โรงเรียนวัดบางกระดี่,4 ชุมชนวัดบางกระดี่ แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150,1021,บางขุนเทียน,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2452 1480,-,facebook.com/โรงเรียนวัดบางกระดี่-368371896508650/,1158,33,54,13.59913844,100.4050186
3110012811,โรงเรียนบางยี่ขันวิทยาคม,165 ซอย 42 ถนนจรัญสนิทวงศ์ แขวงบางยี่ขัน เขตบางพลัด กทม 10700,1025,บางพลัด,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2424 4074,0 2424 1208,facebook.com/yikhan.school,259,12,18,13.77551735,100.4904954
3110013109,โรงเรียนวัดแสนสุข,47/1 หมู่ 2 ถ.สุวินทวงศ์ แขวงมีนบุรี เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2540 7241,-,facebook.com/watsaensuksc/,528,19,33,13.81948412,100.7417991
3110013106,โรงเรียนมีนบุรี,36 ม.1 ถ.เสรีไทย แขวงมีนบุรี เขตมีนบุรี กทม. 10510,1010,มีนบุรี,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2540 7137,-,-,2167,64,118,13.81299657,100.7312904
3110013101,โรงเรียนคลองสองต้นนุ่น,20 หมู่ 6 ถ.ร่มเกล้า แขวงมีนบุรี เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2543 8222,-,www.klongsongtonnoonschool.ac.th/,362,15,18,13.79216885,100.7355758
3110013102,โรงเรียนคลองสาม,37 หมู่ 15 ถ.ร่มเกล้า แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2543 8111,0 2543 8111,facebook.com/โรงเรียนคลองสาม-สำนักงานเขตมีนบุรี-392652270912758/,373,14,19,13.79222196,100.7510296
3110013103,โรงเรียนวังเล็กวิทยานุสรณ์ (คลองสี่),13/1 หมู่ 17 ถ.สุวินทวงศ์ แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2543 8452,0 2543 8452,www.wanglek.ac.th/post/detail/186,275,8,13,13.80329134,100.7703117
3110013105,โรงเรียนบึงขวาง (มหาดไทยอุปถัมภ์),19/3 หมู่ 4 ถ.บึงขวาง แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2543 8400,-,https://bungkwang.wordpress.com/,174,8,11,13.80305888,100.7573716
3110013112,โรงเรียนสุเหร่าบางชัน,47 หมู่ 15 ถ.สุขาภิบาล 2 แขวงมีนบุรี เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2517 2157,-,www.suraobangchanschool.ac.th/index1.html,241,8,13,13.8040007,100.7019154
3110013108,โรงเรียนวัดบำเพ็ญเหนือ,26 หมู่ 14 ถ.เสรีไทย แขวงมีนบุรี เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2517 0906,0 2517 0906,www.bpnschool.com/story1.html,591,20,36,13.80001528,100.7083419
3110023113,โรงเรียนสุเหร่าทรายกองดิน,61 หมู่ 8 ถ.ราษฏร์อุทิศ แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2543 8669,-,www.saikongdin.net/,1619,53,77,13.83442494,100.7732663
3110013111,โรงเรียนศาลาคู้,35/1 ถ.ราษฎร์อุทิศ แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2186 0510,0 2186 0510,http://school.bangkok.go.th/salakoo/general.html,378,16,18,13.84520796,100.7955477
3110023104,โรงเรียนบ้านเกาะ,24 ถ.สุวินทวงศ์ แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2543 8333,0 2543 8333,http://school.bangkok.go.th/bankhor/,489,22,25,13.822517,100.78138
3110023107,โรงเรียนวัดทองสัมฤทธิ์,50/1 หมู่ 18 ถ.คุ้มเกล้า แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2175 4100,-,facebook.com/pages/โรงเรียนวัดทองสัมฤทธิ์/168282766554457,581,16,27,13.80093998,100.7867372
3110023201,โรงเรียนวัดลาดกระบัง,125 หมู่ 4 ถ.ร่มเกล้า แขวงลาดกระบัง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2326 9653,0 2326 9653,www.lkbschool.com/,686,24,43,13.72699102,100.752412
3110013202,โรงเรียนวัดปลูกศรัทธา,85/1 หมู่ 3 แขวงลาดกระบัง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2326 9005,0 2326 9005,www.watplooksattha.ac.th/,1070,35,49,13.72732083,100.7682702
3110023216,โรงเรียนวัดสังฆราชา,336 หมู่ 5 ถ.อ่อนนุช แขวงลาดกระบัง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2181 2213,0 2181 2213,www.watsangkarachaschool.ac.th/,567,19,26,13.7263627,100.7377256
3110013204,โรงเรียนวัดบำรุงรื่น,61 หมู่ 3 ถ.ร่มเกล้า แขวงคลองสาม เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2360 9283,0 2360 9283,-,652,20,34,13.74263055,100.755792
3110013205,โรงเรียนวัดพลมานีย์,22 หมู่ 2 ถ.ประชาพัฒนา แขวงทับยาว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2172 9743,-,facebook.com/watpolmanee/,1113,39,57,13.72308345,100.7980908
3110013206,โรงเรียนวัดสุทธาโภชน์,139 หมู่ 7 ถ.ฉลองกรุง แขวงทับยาว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2737 3088,-,facebook.com/watsutthapoch/,502,22,28,13.7402482,100.7954479
3110013207,โรงเรียนแสงหิรัญวิทยา,99 หมู่ 3 ถ.หลวงแพ่ง แขวงทับยาว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2326 6937,-,facebook.com/sanghirun.wittaya,1110,33,65,13.7127977,100.8129702
3110013209,โรงเรียนวัดบึงบัว,57 หมู่ 4 ถ.คุ้มเกล้า แขวงลำปลาทิว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2360 5587,0 2360 5587,www.watbuengbua.com,446,20,26,13.76518536,100.7766546
3110013210,โรงเรียนวัดทิพพาวาส,68 หมู่ 7 ถ.ฉลองกรุง 5 แขวงลำปลาทิว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2347 1154,0 2347 1154,http://tipphawas.com/mainpage,762,24,36,13.78047002,100.8013864
3110013211,โรงเรียนลำพะอง (ราษฎร์จำเริญบุำรุง),307 ถ.ฉลองกรุง แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2737 2206,0 2737 2206,http://lampaong.com/,890,37,42,13.77330392,100.8123076
3110023212,โรงเรียนวัดราชโกษา,77 หมู่ 1 ซ.หลวงแพ่ง แขวงขุมทอง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2704 1207,0 2704 1207,facebook.com/ratchakosa,1059,35,54,13.69962587,100.8512315
3110013208,โรงเรียนประสานสามัคคี (บ้านทับยาว),97/2 หมู่ 8 ถ.ทับยาว แขวงทับยาว เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2739 5446,0 2739 5446,facebook.com/prasansamakee,116,8,10,13.73183849,100.8377642
3110013213,โรงเรียนวัดขุมทอง,11 หมู่ 5 ถ.ขุมทอง แขวงขุมทอง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2739 5399,0 2739 5399,www.bmaschool.net/watkhumtong/,77,8,10,13.72206513,100.851509
3110013214,โรงเรียนตำบลขุมทอง (ประชาอุทิศ),68 หมู่ 7 แขวงขุมทอง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2130 5605,0 2130 5605,www.thambonkhumthong.ac.th/,66,8,10,13.75484876,100.8571292
3110013215,โรงเรียนขุมทอง (เพชรทองคำอุปถัมภ์),130 หมู่ 5 แขวงขุมทอง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2739 3060,0 2739 3060,http://203.155.220.242/athletic/,96,8,10,13.74165046,100.8527075
3110023216,โรงเรียนวัดลานบุญ,117 แขวงลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2329 0283,0 2329 0283,www.watlanboon.com,1621,54,80,13.72544709,100.7200417
3110013217,โรงเรียนวัดปากบึง,46 หมู่ 6 ถ.ร่มเกล้า แขวงคลองสอง เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2543 9844,0 2543 9844,www.โรงเรียนวัดปากบึง.com/,1145,35,56,13.77683958,100.7381443
3110013218,โรงเรียนสุเหร่าลำนายโส,30 หมู่ 4 แขวงคลองสองต้นนุ่น เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2918 4656,0 2918 4656,www.suraolumnaiso.ac.th/,196,8,11,13.77546331,100.7243556
3110013219,โรงเรียนแดงเป้า (สิงสุขบูรณะ),79 หมู่ 1 แขวงคลองสองต้นนุ่น เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2737 9319,0 2737 9319,facebook.com/dangpaoschool,156,8,12,13.74823934,100.7243503
3110013220,โรงเรียนเคหะชุมชนลาดกระบัง,3 หมู่ 3 ถ.ร่มเกล้า แขวงคลองสองต้นนุ่น เขตลาดกระบัง,1011,ลาดกระบัง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2543 9568,0 2543 9568,www.klbs.ac.th/,2261,68,107,13.76573153,100.730415
3110023601,โรงเรียนประชาราษฎร์บำเพ็ญ,500 ซอยประชาราษฎร์บำเพ็ญ 24 แขวงสามเสนนอก เขตห้วยขวาง กรุงเทพ 10310,1017,ห้วยขวาง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2277 3353,0 2690 6966,www.pcb.ac.th/,1519,49,81,13.77577626,100.5836447
3110013602,โรงเรียนพระราม ๙ กาญจนาภิเษก,542 ซ.พระราม9/19 แขวงบางกะปิ เขตห้วยขวาง,1017,ห้วยขวาง,โรงเรียนขนาดใหญ่  (จำนวนนักเรียนตั้งแต่ 801 คนขึ้นไป),0 2319 3744,-,http://praram9.ac.th/,863,36,43,13.75953554,100.5930694
3110013110,โรงเรียนวัดใหม่ลำนกแขวก,9/1 หมู่ 10 ถ.สุวินทวงศ์ แขวงแสนแสบ เขตมีนบุรี,1010,มีนบุรี,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2172 5159,-,www.watmaischool.com/,420,16,23,13.80784996,100.8070807
3110010101,โรงเรียนวัดมกุฎกษัตริยาราม,330/3 ถนนกรุงเกษม แขวงบางขุนพรหม เขตพระนคร กทม. 10200,1001,พระนคร  ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2281 2570,0 2281 2570,premakut.wixsite.com/makutkasat,307,14,18,13.76533809,100.5069755
3110010102,โรงเรียนวัดตรีทศเทพ,165 ถนนประชาธิปไตย แขวงบ้านพานถม เขตพระนคร กทม 10200,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2282 7851,0 2629 2785,www.wattritosathep.ac.th/,72,8,10,13.76148278,100.5032794
3110010103,โรงเรียนวัดราชนัดดา,2 ถนนมหาไชย แขวงบวรนิเวศ เขตพระนคร กทม 10200,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2221 0903,-,www.ratchanadda.com/,68,8,10,13.75545013,100.5038327
3110010104,โรงเรียนวัดมหรรณพาราม,261/1 ถ.ตะนาว แขวงเสาชิงช้า เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2224 1165,0 2224 1165,www.watmahannapharam.ac.th/th/,196,8,13,13.75414209,100.4989417
3110010105,โรงเรียนวัดสุทัศน์,18/1 ถ.ตีทอง แขวงวัดราชบพิธ เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2221 4331,0 2221 4331,www.wst.ac.th/,146,8,12,13.74894802,100.5013222
3110010106,โรงเรียนวัดมหาธาตุ,3 ถนนพระจันทร์ แขวงพระบรมหาราชวัง เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2222 2869,0 2222 2869,sites.google.com/site/mahathatschool112/,53,8,12,13.75566314,100.491091
3110010107,โรงเรียนวัดพระเชตุพน,2 ถ.สนามไชย แขวงพระบรมมหาราชวัง เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2225 9595,-,-,89,8,10,13.74627121,100.4925758
3110010108,โรงเรียนราชบพิธ,29 ถ.ราชบพิธ แขวงราชบพิธ เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2226 3071,-,www.rb.ac.th/,275,14,21,13.74976285,100.4996259
3110010109,โรงเรียนวัดราชบูรณะ,133/18 ถ.ตรีเพชร แขวงวังบูรพาภิรมย์ เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2221 9844,0 2623 7347,facebook.com/watratchaburana.pranakorn.3,104,8,11,13.74292067,100.4995176
3110010110,โรงเรียนวัดอินทรวิหาร,1 ถ.วิสุทกษัตริย์ แขวงบางขุนพรหม เขตพระนคร,1001,พระนคร  ,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2281 9875,0 2281 9875,facebook.com/watin310/,87,8,10,13.76684925,100.5022779
3110010201,โรงเรียนวัดพระพิเรนทร์,326 คลองถม แขวงบ้านบาตร เขตป้อมปราบศัตรูพ่าย,1008,ป้อมปราบศัตรูพ่าย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2222 3874,-,facebook.com/profile.php?id=100005336618631&pnref=story,117,8,10,13.74758397,100.5056227
3110010202,โรงเรียนวัดสิตาราม,21/2 ถ.ดำรงรักษ์ แขวงมหานาค เขตป้อมปราบศัตรูพ่าย,1008,ป้อมปราบศัตรูพ่าย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2281 0085,-,facebook.com/watsitaramschoolbma/,189,8,15,13.75520441,100.5100177
3110010203,โรงเรียนวัดคณิกาผล,405/1 ถ.มังกร แขวงป้อมปราบศัตรูพ่าย เขตป้อมปราบศัตรูพ่าย,1008,ป้อมปราบศัตรูพ่าย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2226 3698,-,https://wknp.wordpress.com/,119,8,12,13.7446375,100.5099962
3110010204,โรงเรียนวัดดิสานุการาม,ถ.วรจักร แขวงเทพศิรินทร์ เขตป้อมปราบศัตรูพ่าย,1008,ป้อมปราบศัตรูพ่าย,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2223 5069,-,facebook.com/watdisanukaramschool,91,8,10,13.74898801,100.5081007
3110010301,โรงเรียนวัดบรมนิวาส,2/1 ถ.พระราม 1 แขวงรองเมือง เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2214 4331,-,facebook.com/boromnivas,154,8,13,13.75173395,100.5202045
3110020302,โรงเรียนวัดชัยมงคล,437 ถ.พระราม 1 แขวงรองเมือง เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2214 0210,0 2214 0210,www.bangkok.go.th/watchaimongkol/index,155,11,17,13.74803523,100.5233987
3110020303,โรงเรียนวัดปทุมวนาราม ในพระบรมราชูปถัมภ์สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,969/1 ถ.พระราม 1 แขวงปทุมวัน เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2251 2995,0 2251 2995,http://watpathumschool.siam2web.com/,605,22,29,13.74660034,100.5361318
3110010305,โรงเรียนวัดสระบัว,6 ถ.พระราม 1 แขวงรองเมือง เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2214 4334,-,-,195,8,13,13.74764983,100.5184675
3110010306,โรงเรียนสวนลุมพินี,196 ถ.วิทยุ แขวงลุมพินี เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2252 6957,0 2252 1933,facebook.com/suanlumphini.school/,426,18,26,13.73306588,100.5452439
3110010308,โรงเรียนวัดดวงแข,86 ถ.จารุเมือง แขวงรองเมือง เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2214 3511,0 2214 3511,www.watduangkhaeschool.com/,250,13,15,13.7420573,100.5194763
3110010309,โรงเรียนปลูกจิต,99 ซ.ปลูกจิตต์ แขวงลุมพินี เขตปทุมวัน,1007,ปทุมวัน,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2251 5954,-,www.plookchitschool.com/,438,16,22,13.72849857,100.5499666
3110010401,โรงเรียนวัดจักรวรรดิ์,225/1 ถนนจักรวรรดิ แขวงจักรวรรดิ เขตสัมพันธวงศ์ กรุงเทพฯ 10100,1013,สัมพันธวงศ์,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2221 8723,0 2221 8723,http://watjakrawad.com/,86,8,10,13.74266936,100.5036772
3110010402,โรงเรียนวัดปทุมคงคา,1620/1 ถ.ทรงวาด แขวง สัมพันธวงศ์ เขต สัมพันธวงศ์,1013,สัมพันธวงศ์,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2233 3216,0 2233 3216,https://sites.google.com/a/wpkschool.info/www/home,167,8,10,13.73701194,100.5108721
3110010403,โรงเรียนวัดสัมพันธวงค์,579/14 ถ.ทรงวาด แขวงสัมพันธวงศ์ เขตสัมพันธวงศ์,1013,สัมพันธวงศ์,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2222 6084,-,facebook.com/samphantawong.school,109,8,10,13.73836708,100.5095215
3110010501,โรงเรียนวัดหัวลำโพง,728/1 ถ.พระรามสี่ แขวงสี่พระยา เขตบางรัก,1004,บางรัก,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2233 3730,0 2233 3730,-,265,13,15,13.73191299,100.5286112
3110010502,โรงเรียนวัดม่วงแค,30 ถ.เจริญกรุง แขวงบางรัก เขตบางรัก,1004,บางรัก,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2234 1497,-,facebook.com/watmuangkae,45,8,10,13.72623796,100.5151396
3110010503,โรงเรียนวัดมหาพฤฒาราม,44 ถ.สี่พระยา แขวงมหาพฤฒาราม เขตบางรัก,1004,บางรัก,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2236 4560,-,facebook.com/mahaprutaram,82,8,10,13.73219196,100.5170919
3110010504,โรงเรียนวัดสวนพลู,58/1 ถ.เจริญกรุง แขวงบางรัก เขตบางรัก,1004,บางรัก,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2234 4471,-,facebook.com/โรงเรียนวัดสวนพลู-สำนักงานเขตบางรัก-342760582487733/?ref=page_internal,153,8,10,13.72199424,100.5158336
3110010505,โรงเรียนวัดแก้วแจ่มฟ้า,562 ถ.สี่พระยา แขวงมหาพฤฒาราม เขตบางรัก,1004,บางรัก,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2236 3654,-,-,90,8,10,13.73177946,100.5194933
3110010601,โรงเรียนวัดประชาระบือธรรม,158 ถ.พระราม 5 แขวงถนนนครไชยศรี เขตดุสิต,1002,ดุสิต,โรงเรียนขนาดกลาง  (จำนวนนักเรียนตั้งแต่ 401-800 คน),0 2241 0268,-,www.scc.ac.th/student_web/2_47/project007/VV4.htm,441,22,25,13.78970478,100.5251298
3110010602,โรงเรียนวัดสวัสดิ์วารีสีมาราม,996 ถ.นครไชยศรี เขตดุสิต,1002,ดุสิต,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2241 0437,-,www.scc.ac.th/student_web/2_47/project007/N2.htm,83,8,10,13.7807782,100.5156662
3110010603,โรงเรียนวัดราชผาติการาม,147 ถ.ราชวิถี แขวงวชิรพยาบาล เขตดุสิต,1002,ดุสิต,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2241 0495,0 2241 0495,www.rajpha.6te.net/,81,8,10,13.78056599,100.5045852
3110010604,โรงเรียนวัดเทวราชกุญชร,90/1 ถ.ศรีอยุธยา แขวงวชิรพยาบาล เขตดุสิต,1002,ดุสิต,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2281 7938,0 2282 9815,www.thewarath.ac.th/,121,8,10,13.77300885,100.5016606
3110010605,โรงเรียนวัดสัมณานัมบริหาร,416/1 ถ.พิษณุโลก แขวงสี่แยกมหานาค เขตดุสิต,1002,ดุสิต,โรงเรียนขนาดเล็ก  (จำนวนนักเรียนตั้งแต่ 1-400 คน),0 2282 2703,0 2282 2703,sites.google.com/site/watsamananum2012/,184,9,14,13.75981201,100.5163079
